eventid,iyear,imonth,country_txt,region_txt,city,latitude,longitude,nkill,nwound
202103290013,2021,3,Iraq,Middle East & North Africa,Arab Koy,35.065381,44.388067,1,4
202103290014,2021,3,Iraq,Middle East & North Africa,Sherawa,35.787506,44.117286,0,0
202103290015,2021,3,Ivory Coast,Sub-Saharan Africa,Kafolo,9.583333,-4.3,3,4
202103290016,2021,3,Ivory Coast,Sub-Saharan Africa,Kologobo,9.593125,-3.673269,2,1
202103290017,2021,3,Nigeria,Sub-Saharan Africa,New Bwari,9.26911,7.313085,1,0
202103290021,2021,3,Yemen,Middle East & North Africa,Swaida,15.438397,45.005691,0,0
202103290022,2021,3,Democratic Republic of the Congo,Sub-Saharan Africa,Tchanitchani,-0.791773,29.045993,6,0
202103290023,2021,3,Democratic Republic of the Congo,Sub-Saharan Africa,Mahala,1.09844,29.618413,8,0
202103290024,2021,3,United Kingdom,Western Europe,Kilkeel,54.06391,-6.022131,0,0
202103290025,2021,3,Nigeria,Sub-Saharan Africa,Ikot Afanga,4.857438,7.706876,1,0
202103290026,2021,3,Venezuela,South America,Paez district,7.25,-71,0,9
202103290030,2021,3,South Sudan,Sub-Saharan Africa,Budi district,4.59083,33.406523,2,2
202103290031,2021,3,Afghanistan,South Asia,Unknown,33.66667,69.33333,0,4
202103290032,2021,3,Yemen,Middle East & North Africa,Ibb,13.972093,44.162534,0,0
202103290034,2021,3,Nigeria,Sub-Saharan Africa,Umuhuali,6.521661,7.765123,5,0
202103290035,2021,3,Nigeria,Sub-Saharan Africa,Obegu,6.599762,7.725334,5,0
202103290036,2021,3,Nigeria,Sub-Saharan Africa,Amazu,6.258385,7.977801,4,0
202103290037,2021,3,Nigeria,Sub-Saharan Africa,Nkalaha,6.591975,7.811868,4,0
202103290038,2021,3,Nigeria,Sub-Saharan Africa,Nkalagu,6.478333,7.778889,4,0
202103290039,2021,3,Yemen,Middle East & North Africa,Unknown,15.458889,45.325278,0,7
202103300004,2021,3,Afghanistan,South Asia,Rabat,33.63392,69.16212,3,0
202103300005,2021,3,Pakistan,South Asia,Jamrud Ghundi,33.940548,71.049777,0,0
202103300007,2021,3,Nigeria,Sub-Saharan Africa,Agu Center,7.493618,9.896023,4,0
202103300011,2021,3,Ethiopia,Sub-Saharan Africa,Bonie Kebele,9.435319,35.082859,30,15
202103300019,2021,3,India,South Asia,Barsoor,19.134662,81.38943,0,0
202103300020,2021,3,Democratic Republic of the Congo,Sub-Saharan Africa,Beu Manyama-Moliso,0.551682,29.435755,29,0
202103310001,2021,3,Afghanistan,South Asia,Pashtun Zarghun district,34.1843,62.7546,0,0
202103310002,2021,3,Afghanistan,South Asia,Obe district,34.36058,63.25043,0,0
202103310003,2021,3,Indonesia,Southeast Asia,Jakarta,-6.208763,106.845599,1,0
202103310005,2021,3,Afghanistan,South Asia,Bandar Kalaft,36.798166,66.894759,2,16
202103310007,2021,3,Afghanistan,South Asia,Mullahkhil,35.08957,69.33448,2,0
202103310008,2021,3,Afghanistan,South Asia,Do Aaba,36.10262,65.70682,2,2
202103310009,2021,3,Afghanistan,South Asia,Puli Alam district,33.97229,69.05348,1,1
202103310010,2021,3,Afghanistan,South Asia,Ishkamish district,36.36733,69.38993,1,0
202103310011,2021,3,Afghanistan,South Asia,Ghobar Areq,35.892447,64.445661,4,0
202103310012,2021,3,Philippines,Southeast Asia,Sumisip district,6.45,121.96667,0,0
202103310015,2021,3,Iraq,Middle East & North Africa,Unknown,32.057579,45.015065,0,0
202103310016,2021,3,Nigeria,Sub-Saharan Africa,Isuofia,6.029189,7.053923,3,0
202103310018,2021,3,Niger,Sub-Saharan Africa,Niamey,13.515947,2.094371,0,0
202103310019,2021,3,Ethiopia,Sub-Saharan Africa,Metekel,10.780289,35.565786,15,2
202103310022,2021,3,Nigeria,Sub-Saharan Africa,Tseagbungu,7.644568,9.445188,1,4
202103310023,2021,3,Venezuela,South America,El Ripial,7.038146,-71.416143,2,0
202104010001,2021,4,Afghanistan,South Asia,Kamar Kalgh,34.432571,62.191447,2,1
202104010002,2021,4,Afghanistan,South Asia,Shindand district,33.25438,62.3808,4,0
202104010004,2021,4,Mozambique,Sub-Saharan Africa,Palma,-10.782685,40.479257,0,0
202104010005,2021,4,Mozambique,Sub-Saharan Africa,Palma,-10.782685,40.479257,0,0
202104010010,2021,4,Burkina Faso,Sub-Saharan Africa,Dablo,13.718774,-1.181802,6,1
202104010011,2021,4,South Sudan,Sub-Saharan Africa,Obama,4.326898,32.012487,2,2
202104010012,2021,4,India,South Asia,Ari Bagh,34.014709,74.823332,1,0
202104010013,2021,4,India,South Asia,Bakar Katta,21.6077,80.800054,0,0
202104010014,2021,4,India,South Asia,Bakar Katta,21.6077,80.800054,0,0
202104010026,2021,4,Myanmar,Southeast Asia,Tamu,24.175998,94.386141,6,0
202104010028,2021,4,Myanmar,Southeast Asia,Lashio,22.928795,97.751678,0,0
202104010029,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Lushebere,-1.4071,28.8622,0,0
202104010030,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Kahongole,-1.369792,28.828419,0,0
202104010033,2021,4,Myanmar,Southeast Asia,Man Sam,22.933867,97.42557,0,0
202104010035,2021,4,Burkina Faso,Sub-Saharan Africa,Babonga,13.1065,0.59223,2,0
202104010037,2021,4,Ivory Coast,Sub-Saharan Africa,Unknown,9.484244,-4.370542,0,0
202104020001,2021,4,Spain,Western Europe,Cartagena,37.610247,-0.994494,0,0
202104020002,2021,4,Nigeria,Sub-Saharan Africa,Kokona district,8.85559,8.06111,2,0
202104020005,2021,4,Nigeria,Sub-Saharan Africa,Jigalta,12.62357,13.27476,7,3
202104020006,2021,4,Mali,Sub-Saharan Africa,Diafarabe,14.13814,-5.01781,13,17
202104020007,2021,4,United Kingdom,Western Europe,Glengormley,54.673616,-5.956877,0,0
202104020008,2021,4,Afghanistan,South Asia,Chahar Dara,35.041791,62.373513,0,7
202104020009,2021,4,Afghanistan,South Asia,Chahar Gul,31.583206,64.414139,5,0
202104020010,2021,4,Afghanistan,South Asia,Kharestan,34.57415,64.94364,15,19
202104020012,2021,4,Afghanistan,South Asia,Khwaja Ghar district,37.067761,69.423609,2,0
202104020018,2021,4,China,East Asia,Tuen Mun,22.3842,113.9672,0,0
202104020019,2021,4,Afghanistan,South Asia,Miya Khel,33.3604,69.9088,0,0
202104020020,2021,4,Afghanistan,South Asia,Deh Lahor,31.65,65.65,11,0
202104020024,2021,4,Afghanistan,South Asia,Alishing district,34.82548,70.08421,0,17
202104020026,2021,4,Nigeria,Sub-Saharan Africa,Orlu,5.797186,7.038185,3,0
202104020028,2021,4,Myanmar,Southeast Asia,Lashio,22.975519,97.729513,0,0
202104030001,2021,4,Nigeria,Sub-Saharan Africa,Tokombere,11.2811,13.4462,7,0
202104030003,2021,4,Afghanistan,South Asia,Mazari Sharif district,36.70974,67.11682,1,1
202104030004,2021,4,Afghanistan,South Asia,Gulsalk,34.980313,70.73358,32,10
202104030011,2021,4,India,South Asia,Modipara,18.7689,80.9454,0,0
202104030013,2021,4,Somalia,Sub-Saharan Africa,Anole,1.639658,44.527253,0,0
202104030014,2021,4,Philippines,Southeast Asia,Yao-yao,9.902015,122.513748,2,0
202104030015,2021,4,India,South Asia,Tekalgudem,18.42184,80.93417,37,51
202104030016,2021,4,Yemen,Middle East & North Africa,Salif,15.306183,42.670702,0,0
202104030017,2021,4,Iraq,Middle East & North Africa,Hawi Kunaytra,36.1522,43.2382,1,1
202104030018,2021,4,Netherlands,Western Europe,Gouda,52.020569,4.68968,0,0
202104030020,2021,4,United Kingdom,Western Europe,Newtownabbey,54.682944,-5.914444,0,0
202104030021,2021,4,Italy,Western Europe,Brescia,45.541553,10.211802,0,0
202104030025,2021,4,Afghanistan,South Asia,Wazir Manda,31.8201,64.5672,5,4
202104030026,2021,4,Afghanistan,South Asia,Zhar Sahib,31.365179,64.545656,2,2
202104030027,2021,4,Afghanistan,South Asia,Joy-e Ghazi,33.33614,62.13582,4,3
202104030029,2021,4,Afghanistan,South Asia,Arghandab district,31.75863,65.64414,0,0
202104030030,2021,4,Nigeria,Sub-Saharan Africa,Aguleri,6.32867,6.88271,0,0
202104030033,2021,4,Philippines,Southeast Asia,Allang,13.2048,123.4672,0,2
202104030035,2021,4,Nigeria,Sub-Saharan Africa,Ughelli,5.48956,6.00407,0,1
202104030036,2021,4,Pakistan,South Asia,Kharan,30.162246,66.739605,0,2
202104030037,2021,4,Afghanistan,South Asia,Wazir Manda,31.8201,64.5672,10,14
202104030038,2021,4,Nigeria,Sub-Saharan Africa,Umuaka,5.668688,7.015095,4,0
202104030041,2021,4,Afghanistan,South Asia,Pole-e Shahrawan,36.7661,69.4906,1,0
202104040001,2021,4,Pakistan,South Asia,Anbar,34.048365,72.415306,4,2
202104040003,2021,4,Afghanistan,South Asia,Qargha,34.544385,69.030855,1,3
202104040004,2021,4,Afghanistan,South Asia,Panja Chinar,34.519022,69.020114,3,12
202104040006,2021,4,Iraq,Middle East & North Africa,Albu Asi,33.917448,44.411344,0,0
202104040007,2021,4,Afghanistan,South Asia,Rudha Gaz,33.642256,62.251782,4,0
202104040008,2021,4,Iraq,Middle East & North Africa,Kirkuk district,35.0561,44.0444,0,0
202104040009,2021,4,Afghanistan,South Asia,Khwajah Band Kusha,36.32887,69.30489,6,7
202104040011,2021,4,Ireland,Western Europe,Oldbridge,53.72453,-6.416915,0,0
202104040028,2021,4,Nigeria,Sub-Saharan Africa,Gwoza district,11.08671,13.692671,11,0
202104050001,2021,4,Iraq,Middle East & North Africa,Mahawil district,33.16713,44.24448,0,0
202104050003,2021,4,Iraq,Middle East & North Africa,Unknown,32.810671,44.473418,0,0
202104050004,2021,4,Afghanistan,South Asia,Sabz Sang,34.8173,69.14462,1,4
202104050005,2021,4,Nigeria,Sub-Saharan Africa,Owerri,5.484041,7.03098,1,0
202104050006,2021,4,Nigeria,Sub-Saharan Africa,Owerri,5.484041,7.03098,0,1
202104050009,2021,4,Nigeria,Sub-Saharan Africa,Umuoji,5.72567,6.90866,0,0
202104050010,2021,4,Philippines,Southeast Asia,Poblacion,7.4254,122.8348,1,1
202104050016,2021,4,Yemen,Middle East & North Africa,Khabr al-Maraqisha,13.5024,46.7794,1,3
202104050018,2021,4,Afghanistan,South Asia,Ghazi Baba,34.4284,70.3386,13,0
202104050020,2021,4,Burkina Faso,Sub-Saharan Africa,Tanwalbougou,12.055,0.782222,9,7
202104050022,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Mungwanga,1.441503,29.844403,0,0
202104050023,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Mangeleza,1.2928,29.7208,0,0
202104050024,2021,4,Nigeria,Sub-Saharan Africa,Itikan,7.542459,4.670419,1,1
202104050025,2021,4,Afghanistan,South Asia,Kharistan,34.57415,64.94364,3,0
202104050026,2021,4,Myanmar,Southeast Asia,Fai Kyawng,23.9979,97.9002,0,0
202104060001,2021,4,Nigeria,Sub-Saharan Africa,Ehime-Mbano district,5.665491,7.305758,0,0
202104060002,2021,4,Nigeria,Sub-Saharan Africa,Ihitte district,5.6423,7.371,0,0
202104060003,2021,4,Afghanistan,South Asia,Chawk-e-Arghandi,34.5495,68.9646,1,1
202104060004,2021,4,Iraq,Middle East & North Africa,Abd Ways,32.937367,44.170903,0,2
202104060005,2021,4,Afghanistan,South Asia,Bolah Kowul,36.68055,68.92494,9,6
202104060007,2021,4,Afghanistan,South Asia,Kokaran,31.62121,65.60216,0,0
202104060010,2021,4,Mali,Sub-Saharan Africa,Kona,14.94329,-3.89474,13,4
202104060011,2021,4,Nigeria,Sub-Saharan Africa,Ugbodo,6.531542,8.09352,1,1
202104060013,2021,4,India,South Asia,Canning,22.31399,88.66508,0,1
202104060015,2021,4,Burkina Faso,Sub-Saharan Africa,Bognori,13.184983,0.601022,2,0
202104060017,2021,4,Nigeria,Sub-Saharan Africa,Doka,10.24753,7.909304,1,0
202104060018,2021,4,Nigeria,Sub-Saharan Africa,Inlowo,9.7984,7.5504,1,0
202104060019,2021,4,Pakistan,South Asia,Waggan,27.496332,67.966094,0,2
202104060020,2021,4,Nigeria,Sub-Saharan Africa,Akilibu,9.84781,7.42827,1,1
202104060021,2021,4,West Bank and Gaza Strip,Middle East & North Africa,Bir Nabala,31.856983,35.175919,1,1
202104060022,2021,4,Nigeria,Sub-Saharan Africa,Dogon Gawa,7.26696,9.89467,2,0
202104060024,2021,4,Afghanistan,South Asia,Unknown,35.424581,68.638132,1,3
202104060025,2021,4,Afghanistan,South Asia,Khwajah Band Kusha,36.32887,69.30489,14,5
202104060027,2021,4,Thailand,Southeast Asia,Khok Pho district,6.714253,101.105865,1,0
202104060029,2021,4,Thailand,Southeast Asia,Wat Urai Rattanaram,6.51797,101.65542,0,0
202104060031,2021,4,Afghanistan,South Asia,Unknown,32.5,62.5,1,8
202104060034,2021,4,Colombia,South America,La Parada,7.818742,-72.456256,1,1
202104060035,2021,4,Afghanistan,South Asia,Panjwai district,31.0731,65.15899,1,0
202104060036,2021,4,Afghanistan,South Asia,Shotor Gardan,34.7918,63.1103,1,0
202104060037,2021,4,Afghanistan,South Asia,Kanaqol,34.9096,62.964,1,0
202104070002,2021,4,Iraq,Middle East & North Africa,Unknown,32.447402,44.412879,0,0
202104070003,2021,4,Nigeria,Sub-Saharan Africa,Assa,7.930313,9.812494,3,5
202104070006,2021,4,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.254627,42.792726,0,0
202104070008,2021,4,Afghanistan,South Asia,Ahmad Abad district,33.77379,69.33981,2,0
202104070010,2021,4,India,South Asia,Imamsahib,33.74412,74.910396,0,0
202104070011,2021,4,Nigeria,Sub-Saharan Africa,Ukum district,7.64393,9.56356,3,0
202104070013,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Video,0.9439,29.863,0,0
202104070014,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Kisui,0.9367,29.8613,0,0
202104070016,2021,4,Afghanistan,South Asia,Kandahar,31.503837,65.850478,0,0
202104070017,2021,4,Afghanistan,South Asia,Salawat,31.52068,65.53247,1,0
202104070018,2021,4,Afghanistan,South Asia,Pashtun Zarghun district,34.1843,62.7546,3,0
202104070019,2021,4,Afghanistan,South Asia,Kohbaki,34.53754,68.9319,1,2
202104070025,2021,4,Afghanistan,South Asia,Hajda Kotal,35.7838,68.5234,5,4
202104070026,2021,4,Afghanistan,South Asia,Pir-e-Ghaibi,34.7991,63.5271,1,0
202104070027,2021,4,Iraq,Middle East & North Africa,Unknown,32.53333,44.61667,0,0
202104070028,2021,4,Iraq,Middle East & North Africa,Balad district,33.89607,43.88678,0,0
202104070029,2021,4,Iraq,Middle East & North Africa,Unknown,33.106635,41.44431,0,0
202104070031,2021,4,France,Western Europe,Marignane,43.421274,5.218332,0,1
202104070032,2021,4,Afghanistan,South Asia,Zanda Jan district,34.37113,61.82006,0,0
202104070034,2021,4,Nigeria,Sub-Saharan Africa,Olubo,7.1,3.416667,0,0
202104080001,2021,4,Afghanistan,South Asia,Arghandab district,31.747665,65.657247,0,0
202104080002,2021,4,Afghanistan,South Asia,Zhari district,31.647559,65.410569,0,0
202104080005,2021,4,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.254627,42.792726,0,0
202104080007,2021,4,Nigeria,Sub-Saharan Africa,Mbieri,5.58333,7.05,0,2
202104080008,2021,4,Afghanistan,South Asia,Fatehabad,34.35741,70.23911,0,0
202104080009,2021,4,Afghanistan,South Asia,Jalalabad,34.455996,70.375976,0,0
202104080010,2021,4,India,South Asia,Lanji,22.81257,85.5715,0,0
202104080011,2021,4,India,South Asia,Kurusnar,19.579972,81.346085,0,0
202104080013,2021,4,Afghanistan,South Asia,Musa Abad,34.19229,61.322836,5,0
202104080014,2021,4,Afghanistan,South Asia,Kamana,34.646241,61.231782,4,0
202104080018,2021,4,Afghanistan,South Asia,Shahada district,37.121399,71.181821,8,5
202104080019,2021,4,Afghanistan,South Asia,Jurm district,36.761589,70.89917,8,5
202104080020,2021,4,Afghanistan,South Asia,Warduj district,36.769471,71.196484,7,5
202104080023,2021,4,Iraq,Middle East & North Africa,Unknown,32.743038,44.388766,0,0
202104080024,2021,4,Iraq,Middle East & North Africa,Refai district,31.718254,46.106968,0,0
202104080025,2021,4,Afghanistan,South Asia,Qaysar district,35.647306,64.278928,0,0
202104080028,2021,4,Indonesia,Southeast Asia,Julukoma,-3.8395,137.1667,1,0
202104080029,2021,4,Colombia,South America,Campo Dos,8.49583,-72.64472,0,1
202104080030,2021,4,Indonesia,Southeast Asia,Beoga,-3.817191,137.331508,0,0
202104080032,2021,4,Mali,Sub-Saharan Africa,Unknown,16.265888,-0.034182,0,0
202104090001,2021,4,India,South Asia,Jabli Pora,33.790838,75.075312,1,0
202104090004,2021,4,India,South Asia,Bijapur district,18.84322,80.7761,0,0
202104090006,2021,4,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.2344,42.6579,0,0
202104090007,2021,4,Saudi Arabia,Middle East & North Africa,Unknown,16.889359,42.570567,0,0
202104090010,2021,4,Nigeria,Sub-Saharan Africa,Kopre,10.4667,12.845,11,53
202104090011,2021,4,Nigeria,Sub-Saharan Africa,Kuru,9.72793,8.83549,8,0
202104090013,2021,4,Syria,Middle East & North Africa,Shahil,35.106841,40.461818,3,0
202104090014,2021,4,Afghanistan,South Asia,Muhajir,31.650983,64.471417,2,0
202104090015,2021,4,Philippines,Southeast Asia,Guibahoy,13.8677,123.4951,1,0
202104090016,2021,4,Afghanistan,South Asia,Barghuli,34.10529,70.270204,6,2
202104090023,2021,4,Afghanistan,South Asia,Sozma Qala district,36.035753,66.219779,2,1
202104090024,2021,4,Afghanistan,South Asia,Dih Bala district,34.095765,70.452142,4,2
202104090025,2021,4,Indonesia,Southeast Asia,Beoga,-3.817191,137.331508,1,0
202104090026,2021,4,Indonesia,Southeast Asia,Beoga,-3.817191,137.331508,0,0
202104090027,2021,4,Indonesia,Southeast Asia,Beoga,-3.817191,137.331508,0,0
202104090030,2021,4,Indonesia,Southeast Asia,Beoga,-3.817191,137.331508,0,0
202104100001,2021,4,Pakistan,South Asia,Metha Khel,33.141995,71.130757,1,0
202104100006,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,1,0
202104100007,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,1,0
202104100008,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,1,0
202104100009,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,1,0
202104100010,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,0,1
202104100011,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,0,1
202104100012,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,0,1
202104100013,2021,4,Nigeria,Sub-Saharan Africa,Damasak,13.099611,12.51133,0,0
202104100014,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Irogpa,1.967368,30.502424,0,0
202104100015,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Irogpa,1.966767,30.502896,0,0
202104100016,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Nyinyiza,1.96711,30.505171,0,0
202104100017,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Jiba,1.8713,30.69988,6,0
202104100021,2021,4,Iraq,Middle East & North Africa,Abu Gharaq,32.534722,44.343333,0,0
202104100022,2021,4,India,South Asia,Kurusnar,19.579972,81.346085,0,0
202104100023,2021,4,India,South Asia,Sitalkuchi,26.16342,89.18381,1,0
202104100024,2021,4,Myanmar,Southeast Asia,Naung Mon,22.72,97.58787,14,5
202104100025,2021,4,Nigeria,Sub-Saharan Africa,Molai,11.83537,13.15166,3,0
202104100027,2021,4,Yemen,Middle East & North Africa,Hillah,13.951609,43.446941,0,0
202104100029,2021,4,Afghanistan,South Asia,Arghandab district,31.758592,65.657298,2,1
202104100030,2021,4,Nigeria,Sub-Saharan Africa,Ihube,5.864083,7.374306,0,1
202104100031,2021,4,Iraq,Middle East & North Africa,Tar,30.905059,46.6411,0,0
202104100032,2021,4,Venezuela,South America,Atabapo,3.814202,-66.712947,1,1
202104100034,2021,4,Ethiopia,Sub-Saharan Africa,Nekemte,9.089212,36.55353,1,0
202104100035,2021,4,Nigeria,Sub-Saharan Africa,Olubo,7.1,3.416667,0,2
202104100036,2021,4,Afghanistan,South Asia,Alander,34.53735,65.11823,1,0
202104110006,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Tsoro,1.81848,30.49156,3,0
202104110007,2021,4,Democratic Republic of the Congo,Sub-Saharan Africa,Lopa,1.7377,30.3405,3,0
202104110011,2021,4,Yemen,Middle East & North Africa,Jabaliyah,14.0725,43.158889,0,0
202104110012,2021,4,Afghanistan,South Asia,Imam Sahib district,37.109564,68.798812,2,1
202104110013,2021,4,India,South Asia,Nimed,18.923655,80.864635,0,0
202104110014,2021,4,Nigeria,Sub-Saharan Africa,Otuebu Elebe,6.45,8,2,0
202104110015,2021,4,Nigeria,Sub-Saharan Africa,Umu-Ugadu,6.4479,7.9893,2,0
202104110016,2021,4,Nigeria,Sub-Saharan Africa,Obodo Ocha,6.5282,8.0056,2,0
202104110017,2021,4,Myanmar,Southeast Asia,Mandalay,21.97473,96.08359,0,1
202104110018,2021,4,Chile,South America,Pailahueque,-38.133324,-72.322699,0,0
202104110019,2021,4,Iraq,Middle East & North Africa,Unknown,34.481328,43.599071,0,0
202104110020,2021,4,Saudi Arabia,Middle East & North Africa,Unknown,16.889359,42.570567,0,0
202104110021,2021,4,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.254627,42.792726,0,0
202104110022,2021,4,Nigeria,Sub-Saharan Africa,Unknown,11.883781,13.393247,7,0
202104110023,2021,4,Afghanistan,South Asia,Sozma Qala district,36.025409,66.214773,3,0
202104110027,2021,4,Niger,Sub-Saharan Africa,Alangai,13.873781,13.11623,3,4
